name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
Warriors,League of Legends,Warriors,alpha,2025,1.0,1.0,1.0,labeled
Hinode,Fakear,Hinode,alpha,2025,1.0,1.0,1.0,labeled
False Confidence,Noah Kahan,Busyhead,alpha,2025,1.0,1.0,1.0,labeled
DARKSIDE,Neoni,Wars In A Wonderland,alpha,2025,1.0,1.0,1.0,labeled
the same,mehro,SKY ON FIRE,alpha,2025,1.0,1.0,1.0,labeled
Exist For Love,AURORA,Exist For Love,alpha,2025,1.0,1.0,1.0,labeled
Providence,Ben Mazué,Paradis,alpha,2025,1.0,1.0,1.0,labeled
The Old Man,Yom,Songs for the Old Man,alpha,2025,1.0,1.0,1.0,labeled
Mo' Momo!,Lucky Chops,Lucky Chops,alpha,2025,1.0,1.0,1.0,labeled
Wrecked,Imagine Dragons,Mercury - Acts 1 & 2,alpha,2025,1.0,1.0,1.0,labeled
Goodbye (from the series Arcane League of Legends),Ramsey,Goodbye (from the series Arcane League of Legends),alpha,2025,1.0,1.0,1.0,labeled
Moove Your Bodouine,Ooz Band,La ouinième dimension,alpha,2025,1.0,1.0,1.0,labeled
Lundi Méchant,Gaël Faye,Lundi Méchant,alpha,2025,1.0,1.0,1.0,labeled
Giving In To The Love,AURORA,The Gods We Can Touch,alpha,2025,1.0,1.0,1.0,labeled
perfume,mehro,SKY ON FIRE,alpha,2025,1.0,1.0,1.0,labeled
Cure For Me,AURORA,Cure For Me,alpha,2025,1.0,1.0,1.0,labeled
Heathens,AURORA,The Gods We Can Touch,alpha,2025,1.0,1.0,1.0,labeled
